x		y		z		m
-0.549767928852 -0.792812562665 -0.998146663688 2.19519062172
0.0683811498063 -1.27890499757 -0.991777620244 2.76313647761
0.570954772266 -0.956331991914 -0.996882354777 4.63135522106
0.950351582418 -0.576832536885 -0.992077717431 3.91127502435
1.09112528843 -0.0789667044331 -0.992825832288 6.82392199394
0.679951187322 0.500826604477 -0.992020513537 2.7506597717
0.540965395412 0.771932937314 -0.9948710041 0.113122181569
0.0827852443703 1.00556391319 -0.99331723778 4.483966559
-0.431078822712 0.826745088581 -0.992081086329 1.34120145755
-0.746743221122 0.471646462151 -0.99352033776 2.28444846192
-1.00912938806 0.0300261091586 -0.995518425866 4.2509356042
-0.805607258079 -0.541130268455 -0.988974530456 0.629275739676
-0.441120536404 -1.004557666 -0.990819473508 8.52187400394
0.107779151232 -0.810685417271 -0.990360678868 1.20816427275
0.588044990126 -0.815836718584 -0.995355681834 0.657036895673
1.0493037171 -0.553065685845 -0.991775547012 3.24228663555
0.900397429015 0.101914729439 -0.988855629286 1.60452345372
0.982515059645 0.553733820721 -0.989905576405 3.233145186
0.534586830029 0.974999657133 -0.990688993981 7.25031746629
-0.0934745010669 1.11664463597 -0.992277426718 5.4527622478
-0.684442354934 0.878317132382 -0.989643130014 7.08307684044
-0.805553026981 0.297769377866 -0.989343084127 8.56300085955
-0.995049865367 0.275533908296 -0.988927112224 5.9907914522
-0.887090853201 -0.507594036432 -0.989693583298 1.68422720435
-0.547571234134 -0.937206297102 -0.98493791912 0.964414081875
-0.0719222041338 -1.22242827503 -0.992716552578 8.42049835114
0.499420176018 -0.921280714688 -0.992665640686 6.38356949405
0.847885743385 -0.506953384288 -0.987433399447 0.94406350676
1.07241022821 0.0953003329902 -0.988674316557 5.10413103041
0.929411360056 0.565615515262 -0.989626461375 2.33718457888
0.559143383973 0.701763220108 -0.988008092363 6.4793344533
-0.0462090077162 0.960610397726 -0.986897707131 0.482684143962
-0.598791699495 0.800443185575 -0.990977363614 2.41601253361
-1.13969763905 0.461174219686 -0.988484843463 8.61854449864
-0.971832039295 -0.0365016578827 -0.988466610564 4.32197020813
-0.946555189952 -0.441758371627 -0.985814048357 2.86665759547
-0.496449732343 -0.797609470102 -0.987582785691 4.94272445694
-0.0351922929556 -1.05160784349 -0.988545024479 4.16100578968
0.42028561777 -0.946004994315 -0.988366163703 2.00333343505
0.84961313801 -0.566180919232 -0.989600707683 2.85363091106
0.763879643293 -0.0867507342336 -0.984376810023 2.07403063225
0.849867728057 0.349603695323 -0.986841031789 10.1568795423
0.472244446232 0.745581781233 -0.986971335387 1.84331698791
-0.068232092454 0.878756688776 -0.985699712911 3.29593453219
-0.563365188247 0.984480209652 -0.987476012391 10.1732080601
-0.697251663612 0.653888503653 -0.986621519601 6.94284315429
-0.987648854649 0.0217122706382 -0.983662816168 2.3796298005
-0.65082049339 -0.412647115707 -0.987626003323 1.32502835292
-0.392184890638 -0.961414919897 -0.986557914378 4.02085170926
0.0921127778413 -1.03628804005 -0.986571100524 0.481519986328
0.62747862963 -0.962748084009 -0.986058557719 1.66914184701
0.771927399211 -0.448962614869 -0.986276212654 8.61219096041
1.04547766502 -0.0686997929907 -0.982830087678 4.74734428293
0.906425068986 0.54031870341 -0.98331623227 5.45809890671
0.581670441875 0.724777218791 -0.983149273651 6.11940291709
0.0314674061335 1.05070303932 -0.98459694641 6.7764350263
-0.472379361649 0.907736115221 -0.986578132216 1.38423708311
-0.933584134744 0.428539254927 -0.983467182656 3.98142734235
-1.00403787405 -0.0905529059899 -0.984161248885 7.70443871793
-0.943612734117 -0.470001980004 -0.9832141176 3.12394284443
-0.506251728981 -0.906756481845 -0.980762046102 7.88517842822
0.0351045430157 -0.84146705061 -0.986333556386 3.15072557207
0.458421105851 -1.01344630482 -0.986814120818 10.9508310584
0.921223356415 -0.583938686342 -0.982800906944 0.263451978303
0.937075881358 0.0616691258499 -0.983125741244 3.33813510022
0.880928749087 0.365310577451 -0.978633079646 0.505667380594
0.616853075278 1.02561753223 -0.98446535171 4.55082130592
-0.08018219684 0.929140391321 -0.978718548246 11.9832440997
-0.37732026449 1.0692279227 -0.983751993421 6.54020541596
-0.904716065898 0.556412904388 -0.983633065863 0.915785815349
-1.07314722524 -0.190915482711 -0.982726336248 3.5874317181
-0.81094090584 -0.477327919167 -0.98284409268 5.12514422162
-0.521840421726 -0.864989795062 -0.979574888964 0.126453511245
0.0581449435209 -0.946186888549 -0.981183427183 0.839543163593
0.359822980194 -0.954895544093 -0.981411812306 7.10529662926
0.96022848914 -0.509372850272 -0.984215981028 6.21104175587
0.982604157139 0.107354627578 -0.982512213893 3.91860083957
0.937210165069 0.571017874329 -0.981213847083 7.45022117046
0.437095576122 0.812393724273 -0.979975734379 2.16660761358
-0.156839354568 0.925705677829 -0.974818831509 6.58866460614
-0.529726742448 1.00817946198 -0.980190759444 4.3549606343
-0.823533923056 0.381773848563 -0.979915039033 1.11381141306
-0.96533342285 -0.0344146849446 -0.977177884449 1.81415212002
-0.908787738569 -0.371485265876 -0.976220578891 11.8643018488
-0.380667774666 -0.879281804909 -0.980936525329 1.21764474826
0.0182205726136 -1.06051877977 -0.98135602737 0.612677984213
0.487305409237 -0.870401012921 -0.974302419704 2.11171615745
0.872086821641 -0.560566876836 -0.977120664251 3.70190127294
0.9492842239 -0.0365467021562 -0.981602836226 0.699890334307
0.959981354857 0.544371240306 -0.980213987186 0.203063342395
0.587725611829 0.900463558492 -0.975619287022 8.02941382253
0.0982633924632 1.06881917926 -0.981225369362 5.55024668786
-0.599589115845 0.794176499322 -0.97730616476 5.72207167054
-0.89052423024 0.531066788859 -0.978156599767 4.12960493576
-1.00652425812 -0.0457055495658 -0.973298188652 7.40614873559
-0.78478212801 -0.488956453591 -0.977558059129 2.00656905726
-0.572645072264 -0.786836833337 -0.975081086471 0.0837231590585
-0.0572416886196 -1.04194283444 -0.977469636743 3.7527198749
0.584034894815 -0.933173967606 -0.977137897799 0.152579216965
0.885387253804 -0.465613277399 -0.979438851763 6.1631280685
1.02851260672 0.110822599341 -0.97843740155 1.38756650415
0.877584301801 0.523811058352 -0.974183242092 9.20814187552
0.457496841956 0.888621121531 -0.972791382735 5.86181741321
-0.0656888168954 0.89484314334 -0.977894962736 3.25144858978
-0.301371206577 0.754142077798 -0.978033997663 0.168764080545
-0.983712756366 0.385334650529 -0.973722382705 1.55753287207
-1.17848562899 0.00736905509736 -0.97678474902 0.22067868226
-0.910754911788 -0.399501165066 -0.979967944656 1.64851427614
-0.453569210402 -0.858990855331 -0.971982240944 3.32057987153
0.0121674597078 -0.963469865584 -0.978314575013 1.35277624005
0.467144294823 -0.877686873402 -0.977387528029 3.26632258166
0.868707881671 -0.441556796934 -0.975706308749 1.67723400722
0.916606365437 0.0494422612587 -0.972178287501 4.15319473397
0.910674326786 0.374942037831 -0.972727383163 2.30068161189
0.29231039378 0.983430987428 -0.975619338215 1.19362002167
-0.034315960742 0.778929456071 -0.973393577903 3.41699087323
-0.521403934514 0.787538205249 -0.973260629921 3.41820451698
-0.989338296478 0.628103739046 -0.97308481194 1.37089911451
-1.03578993469 0.0525653630614 -0.976527118341 2.87095397153
-0.865968148393 -0.483992740821 -0.975626910786 10.5324519945
-0.519460605827 -0.84113736328 -0.97619401113 3.33952170065
0.0562840217698 -1.20028603435 -0.97307178789 1.01144041842
0.517819232733 -0.790182365015 -0.973841294492 1.52484198609
0.832446848014 -0.377292386658 -0.972639942591 1.71772008068
0.967943465834 -0.0762232975622 -0.969986342004 3.35201434018
0.884139112191 0.552450552384 -0.972372807711 1.19972707147
0.570868822984 0.90143193848 -0.974974905733 0.0253918846885
0.122731559748 1.00413329756 -0.972293054216 1.07777111149
-0.39481866674 0.737993649904 -0.974050198394 14.2929441191
-0.863688534396 0.487232685105 -0.969378525776 8.08980981216
-0.939832629324 -0.158190573676 -0.974452503024 7.85188028888
-0.874901878479 -0.478454537408 -0.973292173909 4.39465419116
-0.671793048792 -1.00737524239 -0.972999089843 1.28783660152
-0.0422248002729 -0.872849599891 -0.972816830157 6.68497306479
0.610021464205 -1.0032103267 -0.971083759011 1.62971561855
0.90196841279 -0.508528353766 -0.968486854631 6.96613938728
1.0271469525 0.0644691016834 -0.967344780287 3.00918681912
0.829659180668 0.48853532264 -0.968709393019 7.91079528177
0.603169061239 0.925493563923 -0.972411117101 3.82888143928
-0.00980416343554 1.01992978929 -0.969459559192 9.48977716035
-0.616438898001 0.721997073856 -0.971566709722 3.65657830264
-1.01568337822 0.782212801569 -0.970113713632 5.22904076872
-1.09020085555 -0.0863126728506 -0.970819594703 6.68810256737
-1.04252729618 -0.532180072391 -0.970518471737 8.19501063911
-0.499301408927 -0.867493811466 -0.96731957336 7.19526215596
-0.0793237287831 -1.08255035166 -0.974562308606 3.75900454727
0.565871054949 -0.749969901402 -0.966644106017 0.632780022794
0.961385672827 -0.31716295539 -0.966530446829 2.58998054243
1.0532379668 -0.128112661089 -0.971317278592 0.59981738799
0.983510912438 0.55636272195 -0.971100249578 3.23371652451
0.394151139994 0.888008592699 -0.969204996371 8.26741746421
0.0402194732493 0.891056121366 -0.966953857507 2.22777594819
-0.609110881464 0.85779915144 -0.965740106769 0.720139358357
-0.849532891075 0.452934690745 -0.965849671848 5.93314269552
-0.943627695027 0.0953785644524 -0.967735104451 2.92424059367
-0.873427788058 -0.401459822709 -0.966833927535 6.68297459751
-0.58899066456 -0.954834139782 -0.970823348529 8.35791723906
-0.100463115987 -1.02302164432 -0.965188851994 2.86765730916
0.44593582011 -1.02195689479 -0.967597361204 0.59103078705
0.897799955656 -0.440295166866 -0.968773975397 3.77923427757
0.879750619304 -0.0177381144551 -0.963729334599 1.25942489838
0.686871333089 0.587168743363 -0.968024680451 7.54367038222
0.52181986093 0.948711411053 -0.964071625326 0.842011561943
-0.0667258442074 0.849253142552 -0.966170971001 1.27109606983
-0.623359233237 1.01566592924 -0.965625593009 0.186122192438
-0.862805889797 0.509245259874 -0.967071040693 14.6991482281
-1.06598686585 -0.0327726422711 -0.962890545731 3.97270098224
-0.731433323998 -0.474560051827 -0.964621623042 3.58553796584
-0.58450511334 -0.763398491596 -0.964567255512 4.13725700172
-0.00985385409596 -1.03148226309 -0.967258703011 1.87890032186
0.447397417111 -0.879874403514 -0.966084130176 4.81413548713
0.887124167156 -0.485884442322 -0.962306664222 1.15105077573
1.13395920196 0.0428552174336 -0.962842613399 3.11882080807
0.792851701941 0.531157799096 -0.963236442913 1.03446003209
0.434268993745 0.852559445514 -0.959401932798 1.1026573229
-0.201830652733 1.03169280901 -0.962061154386 12.9559355037
-0.583637176906 0.764344353993 -0.962236122852 4.93383282694
-0.789160007187 0.546153767777 -0.961316708056 6.6086429705
-0.901796171898 0.0612779065483 -0.963986882946 3.77090462638
-0.884648765005 -0.512202581431 -0.96369792292 2.09586270617
-0.382409461039 -0.90592027859 -0.964518486929 0.0396378655752
0.114442085364 -0.992028920977 -0.964293489023 2.47188167277
0.365359122516 -1.05325548639 -0.96312348665 0.211530783581
0.842027085506 -0.538902326322 -0.966940237537 1.35034213145
1.04430204614 0.0705491971198 -0.960524215836 1.75887454517
0.924026201428 0.634526997672 -0.961093649529 8.78281302817
0.735092657491 0.934900331398 -0.962144493349 5.70239796248
0.0340331226227 1.07574303254 -0.965998835911 1.39030186506
-0.805047451847 0.862554244172 -0.960182436109 10.302612772
-0.782383212073 0.631335244647 -0.960535567568 3.31986905704
-1.00455650922 0.00337787213622 -0.957890531455 1.16307895469
-0.641458701874 -0.580066281106 -0.959442711224 0.774772952129
-0.431605399775 -0.781593249498 -0.963550361497 6.55107914669
-0.0553379631823 -1.14239193498 -0.96437000541 2.97590534597
0.449429749485 -0.701871107251 -0.965852753394 1.56346441986
1.12719974594 -0.492465043767 -0.961773361906 4.27872365981
0.999455654779 0.00690381309677 -0.956435511397 0.678664342992
0.999205523913 0.297538620223 -0.960510816623 8.71806267866
0.617152295714 1.0165308623 -0.958514151497 2.75775909289
0.0376158135569 0.956577495153 -0.96104171062 2.92049650196
-0.504063993042 0.780784526757 -0.957857574605 2.93760198879
-0.983007713479 0.653052085038 -0.959315314238 9.85850638092
-1.07158663971 -0.0259504127691 -0.960935853526 7.55912972284
-0.891455636192 -0.259794552462 -0.959757043322 2.89565555602
-0.525981001802 -0.987225094112 -0.957416215072 2.69157547127
-0.0480816927384 -1.05590206972 -0.957954806573 0.36155317467
0.625833372411 -0.753702576535 -0.95983941517 3.81025775416
1.03248023867 -0.433750291731 -0.963431995345 9.58473165386
0.919448508855 -0.0573336718281 -0.958861051904 3.05324789494
0.872526732896 0.557381356868 -0.960227419115 1.40965888621
0.52986887522 1.04785723518 -0.956232147539 10.3634418767
-0.0374207468658 1.01621286856 -0.958856055129 5.47915172927
-0.445002289268 1.04301758318 -0.95522539391 4.84929817724
-0.929727269597 0.521598747514 -0.956601244866 7.25774333647
-1.15866120732 -0.119644099885 -0.956999805784 1.34939982592
-1.01044648487 -0.482042514287 -0.95521808461 4.5133959175
-0.365447590117 -0.933681023732 -0.955711983198 2.98345469157
0.168286954688 -1.13171126844 -0.958116018081 3.35810010393
0.443214494467 -0.905515480578 -0.960001837278 2.77970374458
0.695362263962 -0.524399953079 -0.957076946346 2.10194398265
1.09060130993 -0.144369089177 -0.956914597252 5.74761861045
0.826616922167 0.5002131269 -0.956929841833 10.6538390779
0.405628145413 0.93772354959 -0.953875246995 9.48764911248
-0.0104961215345 0.941328570016 -0.958095961637 1.66510562724
-0.530926112627 0.966006550352 -0.950936708122 0.898577554365
-0.755168196815 0.637581490218 -0.952900255154 1.89453683182
-1.04603020576 -0.0264543060258 -0.955380725871 2.48609677051
-0.56735091767 -0.559072806317 -0.959618779202 5.57190545732
-0.343591415649 -0.995625772825 -0.955989917937 10.0693417003
-0.0247268812488 -0.946898897458 -0.951829663761 4.46235364315
0.539623672733 -0.80480180947 -0.956903963046 8.99481925918
0.966011481478 -0.47777610321 -0.951858761432 1.08604423709
0.864687838519 0.0611063128588 -0.955576332995 1.57370325259
0.896137394418 0.504598597461 -0.954082487911 1.50579128216
0.603723888975 0.724404498634 -0.95614414556 7.09703465935
0.108715969909 0.974714795731 -0.956181319071 5.33711145627
-0.47547357443 0.665137967431 -0.957077751574 3.94696434145
-0.825325160059 0.561002598048 -0.951748131789 8.2455332968
-0.892694759602 0.0517629453008 -0.952465697757 6.20388982602
-1.01136012795 -0.558139441345 -0.952337719109 2.81303865396
-0.508024279602 -0.735489600058 -0.955711879134 1.29733036043
-0.0383236235038 -1.11696326543 -0.951376068698 3.1805699963
0.511782088075 -0.950621231563 -0.954334273448 3.14634188129
0.710057532279 -0.601913732647 -0.952604656845 3.17030408272
1.02943485171 0.179871974272 -0.95202028426 4.11584031514
0.880155319722 0.449539382009 -0.955070858847 3.23400162636
0.536881730876 0.784147562272 -0.948937239481 0.301777368791
-0.1145652225 1.0861629765 -0.951300347855 0.13465364462
-0.393496179506 0.871523599811 -0.949496097594 1.32446689655
-0.93117091001 0.511999419641 -0.949080702076 0.1843424746
-1.20140475262 -0.137193666908 -0.950157209841 4.53792436346
-0.850371717455 -0.530743485924 -0.951805061797 6.10237779295
-0.528612989417 -0.761153334139 -0.950426582404 1.20654476239
-0.162921060569 -1.20164690494 -0.948637061525 4.09842851882
0.576402757221 -0.82872095369 -0.952138605361 0.00197446093547
0.89152811906 -0.356527904498 -0.953210743577 0.00428571335409
1.01963974155 0.112215735317 -0.949282660711 0.419335887508
0.859383641978 0.658695225797 -0.949287920893 6.10429430351
0.49018281563 0.810925235021 -0.949416038252 11.3783103821
-0.0553711472989 0.953636562668 -0.952513462941 3.55340268938
-0.297132423549 1.02502008574 -0.948337828667 3.23584699816
-0.81250991018 0.412682621145 -0.946808591625 3.16628647549
-1.06284233454 0.270032994171 -0.954123618673 0.694847595608
-0.923672455233 -0.43593316387 -0.950082237253 0.993951967293
-0.449334368975 -0.78133460318 -0.952099120698 4.22873364279
-0.00304448870063 -0.951843952018 -0.949369816699 1.3985461581
0.591905489472 -0.740909064108 -0.950620887547 2.07550582236
0.955100419641 -0.550129174054 -0.948063403382 2.95565367892
0.969314057888 0.070194166892 -0.945308065545 8.96488894643
0.945179017296 0.564649975952 -0.951048983518 2.74050309285
0.545822444746 0.854233496981 -0.946987748439 0.48339938628
-0.0208410602913 1.17647971366 -0.947562423252 6.02777274738
-0.734220078303 0.684041582966 -0.9442865192 8.26983295455
-0.88278592254 0.505759141515 -0.946075673054 2.65640312037
-1.01048283669 -0.00334572604909 -0.945656094696 4.89437938554
-0.866781352938 -0.557663124155 -0.949089865636 4.06993939753
-0.433772452583 -0.80511225777 -0.948177233719 8.78266121283
0.000814427627198 -1.10030936016 -0.947392612995 0.148869853877
0.515226552487 -0.856999288243 -0.949138350105 6.59742828311
0.858622771524 -0.36102018757 -0.948620050806 0.150383262669
0.891949870571 0.0726171614371 -0.946926679627 0.123269173329
0.970878060158 0.548334698645 -0.942823272555 1.31874027759
0.287505033537 0.882933296818 -0.941632850269 0.0715478562113
0.0644958558953 0.781007334197 -0.941947973863 2.29665563382
-0.60290443342 0.916692624658 -0.945050901722 0.763288918748
-0.991666556123 0.505558524792 -0.944988610486 1.06447021335
-1.06248759259 -0.194955869565 -0.94618626006 2.99222687129
-0.822430156191 -0.450415524751 -0.94619114803 3.93789818512
-0.544909083012 -0.883641452918 -0.9476933437 5.40680317819
0.0858226559762 -1.0065810981 -0.943392898922 2.14841666553
0.413679338432 -0.780424478026 -0.948089895437 8.97640458782
0.809482714647 -0.494470506151 -0.942673931313 2.12908150677
1.32355608503 0.18213017038 -0.945921284527 0.472653433107
0.921831759913 0.547533130837 -0.944695051615 0.881155608965
0.324989483021 0.818659663624 -0.941558122585 4.66226404278
-0.0254120941568 0.967535250795 -0.943298338369 5.82289805881
-0.613851126301 0.830404221791 -0.944497672831 1.27889794794
-0.775757187227 0.349809586233 -0.943982860857 8.31075367691
-0.916694115479 0.157574559053 -0.944818093383 11.5436762544
-0.855110442781 -0.504236852919 -0.943884032769 6.47401913209
-0.494265854271 -0.784007476039 -0.944056597028 3.64057801501
0.121551570324 -1.18280630659 -0.945235566611 5.72237672447
0.271869932923 -0.675264944228 -0.943284972023 1.63348806221
0.921869704515 -0.487033906482 -0.946524923363 2.70565246643
1.03500341428 0.0655998428992 -0.938342834852 0.687449468828
0.994452507124 0.425062215517 -0.941439891058 9.08579577809
0.456796706711 0.827711429974 -0.941771233424 4.07056631
-0.12389959707 1.00444165889 -0.941575233958 2.80288106442
-0.708375632608 0.9651105025 -0.943129644004 5.28332087884
-0.768042248559 0.64638005312 -0.942954882847 0.520640107167
-1.00973104855 -0.192719567667 -0.94214148462 1.79799785375
-0.910598016277 -0.360058984091 -0.941092650041 7.68470212976
-0.539480089784 -0.916460320225 -0.942484203256 1.43456634308
0.247602664957 -0.867203388825 -0.94178746444 5.21158938469
0.400419609854 -1.03714549343 -0.943303915137 0.73369617952
0.790325565572 -0.545778577866 -0.943073278797 6.34874336824
1.06876007699 -0.0165226666573 -0.939015810276 2.62802821392
0.82598661857 0.525285080536 -0.941509629107 1.81766073931
0.625448016094 0.916262615036 -0.940606405397 7.65413271693
-0.00418393422507 1.00509790825 -0.936138460486 13.7170229732
-0.32434659496 0.647431624935 -0.940070364321 9.16251494453
-0.742762330226 0.386914865808 -0.94165303833 10.1721875719
-0.888043653241 0.111202846548 -0.938152669776 10.5343585204
-0.960229988334 -0.538906946897 -0.939181766539 0.796188153212
-0.48997951837 -0.973743293052 -0.94025781751 5.31955393499
-0.221016243689 -0.995313704555 -0.940239779086 1.92386713068
0.588801681623 -0.815568028214 -0.941460979582 6.42401819309
0.772764274341 -0.542971531407 -0.940025548845 1.64692033134
1.11527595509 -0.0645816382703 -0.939583057116 0.443296899213
0.754135280429 0.515901141569 -0.932832447029 2.16073203729
0.541621145305 0.813222426266 -0.936699865333 2.49417485338
-0.00971342662656 1.07529686911 -0.938039327027 1.87082945027
-0.406153086752 0.834546286994 -0.938957103485 3.2339959112
-0.878168881691 0.63521015985 -0.941927352297 6.28605356467
-1.14976974693 0.0694285334865 -0.939599958761 5.45960073434
-0.82885085452 -0.414062834804 -0.941436706061 1.39556408192
-0.566401344347 -0.891476926888 -0.938588683196 5.90123684748
-0.00139495139294 -1.1502027307 -0.939547462606 6.25768539419
0.535713536464 -0.638876009664 -0.937377014576 11.5559849365
0.906578689992 -0.650529585259 -0.939876014791 2.81149917789
1.22759629869 0.128946770532 -0.935839931915 10.9643331241
0.79959088159 0.399485589289 -0.934817515062 8.31297670018
0.495605949994 0.806059743154 -0.935469910182 6.29577912252
0.166681873447 1.10003107013 -0.936268010279 1.17221079787
-0.563651512743 0.960183091561 -0.935685888466 0.389934801274
-0.754935675962 0.486435252822 -0.93735663493 4.40628836645
-1.13231889581 0.0535084784478 -0.935990557515 8.19611472648
-0.832703351263 -0.44464051979 -0.935356391581 0.404125159329
-0.669844353873 -0.877011387105 -0.936836809478 3.07598152324
0.092353581505 -0.824143007586 -0.933916420305 1.70685917502
0.532371204067 -0.867036514455 -0.938626489508 1.51415872389
0.897410768825 -0.565730644292 -0.93990100419 5.83369358519
0.935682563968 0.0936473250648 -0.929967099269 8.15480780981
0.887503239929 0.40245169738 -0.93189133576 0.909605716336
0.425962630638 0.607786021238 -0.935660404612 2.66988880755
-0.0817100060284 1.05043612602 -0.935225363558 6.5055222379
-0.455656607899 0.721542056349 -0.93672834112 0.00300805821614
-0.922430128099 0.630690178247 -0.936201440844 3.87719652754
-0.962154389185 0.00484015389204 -0.935220360987 9.17837043188
-0.950194201557 -0.622309741118 -0.932658319674 0.900475481933
-0.507856124233 -0.58209475532 -0.928400924727 1.22757765439
0.0191849349532 -0.899677903524 -0.934071836314 0.36005986069
0.386408625858 -0.881663820114 -0.928705636584 0.764512381151
0.802197630057 -0.305303010884 -0.9382531879 4.79911030654
1.15299100642 -0.141412047615 -0.933107478371 7.74846253178
0.736756553811 0.421861619146 -0.932737293957 3.78873189377
0.325641218373 0.841924482301 -0.932101938433 2.19776288282
-0.103624996879 0.951351087749 -0.931413711827 5.39867080793
-0.557064514906 1.04627306807 -0.926687526145 5.34647504208
-0.924451952285 0.592095843445 -0.934409141446 0.470822889912
-1.09448729619 0.0775910990338 -0.935626136476 7.87824745684
-0.759664643748 -0.539777167273 -0.932204636384 5.8443553968
-0.254271716597 -0.819067888571 -0.934107404204 1.67027913991
0.0212220675225 -0.990360515705 -0.933104034808 6.29087431803
0.39051735932 -0.796775605532 -0.933343160636 2.66136864945
0.850206574865 -0.574519066408 -0.933030203649 1.00912958755
0.894491658429 0.0709779616833 -0.930236312925 3.52077454645
0.779994998957 0.449085305894 -0.935402007071 9.7638978365
0.502275091233 0.846595355054 -0.929104498775 9.95957948323
0.161957843645 1.12242992455 -0.931232132365 5.99658484919
-0.558381730184 0.912259783587 -0.929838856376 0.373485977968
-0.961645812355 0.483446507364 -0.928928058056 2.26791634926
-1.02502608026 -0.127389495122 -0.929694156842 1.11108735115
-0.819647341767 -0.448732911241 -0.929544259874 8.87566299355
-0.521881767808 -0.981196334594 -0.934577911581 3.1993849614
-0.10368632754 -0.847149985766 -0.930196125604 2.73243579497
0.444206459504 -0.940090711087 -0.931383334528 8.74822171968
0.895080439162 -0.545109974353 -0.928159094361 0.212804935494
1.14908949356 -0.00981339199034 -0.928691091 4.5620976165
0.814795959441 0.290449387698 -0.929713136828 3.58978779004
0.522333909041 0.749025212513 -0.928229328137 8.14627083789
-0.135960609002 1.11701834971 -0.924079628813 5.65264900995
-0.612356432673 1.07253377578 -0.929898934433 2.96640834456
-0.936754509427 0.429452888269 -0.927591206698 6.56448463858
-1.03541900615 0.109000814795 -0.929610796985 10.4612449568
-0.805291800993 -0.531708189417 -0.926352774783 1.49457295972
-0.443355416914 -0.841006521952 -0.925087737365 0.363892860621
-0.0847613261357 -1.03005721688 -0.925916358482 8.6854908836
0.456306473643 -0.874147668389 -0.930235406153 7.95136700696
0.779886057901 -0.444347888912 -0.925670914189 3.0742324857
1.00874371251 0.0628860447619 -0.92531033122 3.869797243
0.970747830426 0.570838671215 -0.920605495627 8.42105927467
0.487206925177 0.864131094748 -0.926596164181 1.49705311333
0.0886670768166 1.0529488536 -0.923035534748 1.78858915271
-0.416887800812 0.705615394829 -0.928899071025 4.82970101706
-0.828352211634 0.56432512226 -0.924814818096 9.18864537897
-0.941710045921 -0.00808740386659 -0.92863846745 1.99225173995
-0.90808765536 -0.550372908738 -0.927881811102 9.37437180564
-0.508185625452 -0.967523928782 -0.92698867692 9.14468594233
-0.104105312962 -0.795976326309 -0.927723554834 1.53474363463
0.700366592885 -0.936103590918 -0.926977952164 8.82757014956
0.848915174276 -0.366075798005 -0.925773534777 3.70773693879
0.9892525259 -0.253638146749 -0.925024150029 5.61521892808
0.884822886573 0.381694830478 -0.922206357843 0.472253267209
0.466643299804 0.879981456267 -0.923156027497 6.46118675003
-0.0283088406986 1.07667809641 -0.924474733643 0.00200864350013
-0.37792951419 0.691229660074 -0.923771423299 1.49432439753
-0.875760043153 0.4365031022 -0.924797602539 6.65312007345
